"Build Name","Test Name","OS","Browser","Resolution","Date","Score","Result URL"
"12.0.12","Titles and Content - Rewards Pages Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T17:50:52.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75084357/db69c509"
"12.0.12","Titles and Content - Reminders Pages Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T17:48:00.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75084268/7f0d4ab5"
"12.0.12","Titles and Content - Product Comparision Pages Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T17:45:40.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75084212/0ed375b6"
"12.0.12","Titles and Content - Main Pages Part 2 Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T17:36:40.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75084070/37de6246"
"12.0.12","Titles and Content - Main Pages Part 1 Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T17:28:22.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75083881/2c2950fe"
"12.0.12","Titles and Content - Gift Registry Pages Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T17:21:21.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75083741/3c6bcf67"
"12.0.12","Titles and Content - GDPR Pages Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T17:17:49.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75083678/b004c807"
"12.0.12","Titles and Content - CRM Pages Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T17:14:20.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75083595/e18a94f0"
"12.0.12","Titles and Content - Affiliate Pages Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T17:07:53.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75083458/61bc4d1f"
"12.0.12","Titles and Content - Account Pages Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T17:00:09.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75083210/1fcaa9c3"
"12.0.12","RMA Module Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T16:55:51.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75083146/b201f339"
"12.0.12","Reward Points Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T16:45:31.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75083009/77aa63b8"
"12.0.12","Restricting Page Content Access Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T16:43:03.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75082984/3cd60225"
"12.0.12","Recurring Orders Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T16:28:35.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75082786/f74beb4a"
"12.0.12","Promotion Settings Coupon Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T16:21:26.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75082662/b1a7c1c7"
"12.0.12","Promotion Settings Automatic Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T16:14:28.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75082495/14c57dcb"
"12.0.12","Product Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T16:06:24.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75082345/7964edd5"
"12.0.12","Product Review Module Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T15:55:25.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75082154/0bfe2408"
"12.0.12","Product Price Level Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T15:50:36.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75082099/faa78474"
"12.0.12","Product Price Editor Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T15:49:33.000Z","fail","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75082089/163d532c"
"12.0.12","Phone Order Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T15:48:00.000Z","fail","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75082070/94afb011"
"12.0.12","OrderSplitPerDistributorCustomProgramming","Windows 10","Google Chrome 96","1366x768","2022-03-25T15:45:35.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75082044/ad4ae206"
"12.0.12","Order Quote Module Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T15:42:14.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75081979/8ea61c85"
"12.0.12","Order Management Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T15:40:10.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75081958/671dea52"
"12.0.12","Option Templates Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T15:34:37.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75081902/aaf44e48"
"12.0.12","Newsletters Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T15:33:25.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75081889/078f1fcf"
"12.0.12","Make An Offer Module Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T15:30:30.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75081855/1fcc379e"
"12.0.12","Inventory Control Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T15:25:24.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75081770/3f1ee334"
"12.0.12","In Store PickUp Module Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T15:13:15.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75081405/5bd707d1"
"12.0.12","Group Certificate Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T15:09:20.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75081324/162bec97"
"12.0.12","Gift Registry Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T15:04:51.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75081217/71fa3753"
"12.0.12","Fractional Quantities Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T15:03:38.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75081196/36e8e40b"
"12.0.12","Extra Pages Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T14:57:58.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75081054/c012bbc3"
"12.0.12","Daily Deal Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T14:53:22.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75080950/186bfc44"
"12.0.12","Custom File Names Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T14:49:46.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75080881/7bf86238"
"12.0.12","CRM Module Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T14:41:34.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75080697/7bc9ddd3"
"12.0.12","Single Page Checkout","Windows 10","Google Chrome 96","1366x768","2022-03-25T14:37:11.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75080601/ba654c15"
"12.0.12","Autoresponders Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T14:34:53.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75080541/5f8de1c3"
"12.0.12","Automation Rules Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T14:24:55.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75080354/6f4bb2b1"
"12.0.12","Affiliate Program Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T14:20:34.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75080281/70a58056"
"12.0.12","Administrator Access Test","Windows 10","Google Chrome 96","1366x768","2022-03-25T14:15:44.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75080179/1d8c727d"
"12.0.12","AddToCartTest","Windows 10","Google Chrome 96","1366x768","2022-03-25T14:14:26.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/75080155/19a2d20f"
